央卫综合ᵛ𝟰,#genre#
丘北新闻综合,https://epg.pw/stream/4b5706a180b5efb75917a24dfa73a63c0befc8f2fe701017d2bf9c846479ace3.m3u8
义乌新闻,https://epg.pw/stream/9406fbf54133d1fe56dad9e979ede745f39a5ecd64b1ba3705c60a33ca5cc815.m3u8
伊春新聞綜合,https://epg.pw/stream/fda444a770245fbced13c1292344da143a4ba42d98de269c5614119a78435716.m3u8
内黄新闻综合频道,https://epg.pw/stream/be7e252270432ee9f17312a39a1f303c3d89f55594ed1d36f9ba46cc61e7a1a5.m3u8
武义新闻综合,https://epg.pw/stream/571f9097fdacfdabda282a2d677089e472be19a1160207daa99c5d47ba171706.m3u8
江蘇公共新聞,https://epg.pw/stream/52e6b218b89c4eb770a708a7ad50bce31279aa79c1d0f6bed318afb57ae35287.m3u8
浙江新闻,https://epg.pw/stream/4cb4bcb7ae35f2b30dee6b1be1a2d22108c73e9bc3729826ea009821ae7af456.m3u8
吉县新闻,http://jxlive.jxrmtzx.com:8091/live/xwzh.m3u8
晋城公共,http://live.jinnews.com.cn/ggpd/sd/live.m3u8
晋城新闻,http://live.jinnews.com.cn/xwzh/sd/live.m3u8
晋中公共,http://jzlive.jztvnews.com:90/live/jzgg.m3u8
晋中新闻,http://jzlive.jztvnews.com:90/live/jzzh.m3u8




广西移动专用,#genre#
CCTV1,http://111.12.102.79:6610/PLTV/77777777/224/3221225654/index.m3u8?servicetype=1&IASHttpSessionId=OTT
CCTV2,http://111.12.102.79:6610/PLTV/77777777/224/3221225657/index.m3u8?servicetype=1&IASHttpSessionId=OTT
CCTV3,http://111.12.102.79:6610/PLTV/77777777/224/3221225713/index.m3u8?servicetype=1&IASHttpSessionId=OTT
CCTV4,http://111.12.102.79:6610/PLTV/77777777/224/3221225761/index.m3u8?servicetype=1&IASHttpSessionId=OTT
CCTV5,http://111.12.102.79:6610/PLTV/77777777/224/3221225660/index.m3u8?servicetype=1&IASHttpSessionId=OTT
CCTV5+,http://111.12.102.79:6610/PLTV/77777777/224/3221225712/index.m3u8?servicetype=1&IASHttpSessionId=OTT
CCTV6,http://111.12.102.79:6610/PLTV/77777777/224/3221225715/index.m3u8?servicetype=1&IASHttpSessionId=OTT
CCTV7,http://111.12.102.79:6610/PLTV/77777777/224/3221225700/index.m3u8?servicetype=1&IASHttpSessionId=OTT
CCTV8,http://111.12.102.79:6610/PLTV/77777777/224/3221225716/index.m3u8?servicetype=1&IASHttpSessionId=OTT
CCTV9,http://111.12.102.79:6610/PLTV/77777777/224/3221225663/index.m3u8?servicetype=1&IASHttpSessionId=OTT
CCTV10,http://111.12.102.79:6610/PLTV/77777777/224/3221225704/index.m3u8?servicetype=1&IASHttpSessionId=OTT
CCTV11,http://111.12.102.79:6610/PLTV/77777777/224/3221225739/index.m3u8?servicetype=1&IASHttpSessionId=OTT
CCTV12,http://111.12.102.79:6610/PLTV/77777777/224/3221225645/index.m3u8?servicetype=1&IASHttpSessionId=OTT
CCTV13,http://111.12.102.79:6610/PLTV/77777777/224/3221225742/index.m3u8?servicetype=1&IASHttpSessionId=OTT
CCTV14,http://111.12.102.79:6610/PLTV/77777777/224/3221225648/index.m3u8?servicetype=1&IASHttpSessionId=OTT
CCTV15,http://111.12.102.79:6610/PLTV/77777777/224/3221225693/index.m3u8?servicetype=1&IASHttpSessionId=OTT
CCTV17,http://111.12.102.79:6610/PLTV/77777777/224/3221225766/index.m3u8?servicetype=1&IASHttpSessionId=OTT

上海卫视,http://111.12.102.79:6610/PLTV/77777777/224/3221225718/index.m3u8?servicetype=1&IASHttpSessionId=OTT
湖南卫视,http://111.12.102.79:6610/PLTV/77777777/224/3221225719/index.m3u8?servicetype=1&IASHttpSessionId=OTT
湖北卫视,http://111.12.102.79:6610/PLTV/77777777/224/3221225721/index.m3u8?servicetype=1&IASHttpSessionId=OTT
江苏卫视,http://111.12.102.79:6610/PLTV/77777777/224/3221225722/index.m3u8?servicetype=1&IASHttpSessionId=OTT
深圳卫视,http://111.12.102.79:6610/PLTV/77777777/224/3221225725/index.m3u8?servicetype=1&IASHttpSessionId=OTT
重庆卫视,http://111.12.102.79:6610/PLTV/77777777/224/3221225745/index.m3u8?servicetype=1&IASHttpSessionId=OTT
大湾区卫视,http://111.12.102.79:6610/PLTV/77777777/224/3221225748/index.m3u8?servicetype=1&IASHttpSessionId=OTT
广东珠江,http://111.12.102.79:6610/PLTV/77777777/224/3221225717/index.m3u8?servicetype=1&IASHttpSessionId=OTT
黑龙江卫视,http://111.12.102.79:6610/PLTV/77777777/224/3221225734/index.m3u8?servicetype=1&IASHttpSessionId=OTT
辽宁卫视,http://111.12.102.79:6610/PLTV/77777777/224/3221225779/index.m3u8?servicetype=1&IASHttpSessionId=OTT
四川卫视,http://111.12.102.79:6610/PLTV/77777777/224/3221225760/index.m3u8?servicetype=1&IASHttpSessionId=OTT
浙江卫视,http://111.12.102.79:6610/PLTV/77777777/224/3221225731/index.m3u8?servicetype=1&IASHttpSessionId=OTT
安徽卫视,http://111.12.102.79:6610/PLTV/77777777/224/3221225701/index.m3u8?servicetype=1&IASHttpSessionId=OTT
山东卫视,http://111.12.102.79:6610/PLTV/77777777/224/3221225672/index.m3u8?servicetype=1&IASHttpSessionId=OTT
兵团卫视,http://111.12.102.79:6610/PLTV/77777777/224/3221225795/index.m3u8?servicetype=1&IASHttpSessionId=OTT
北京卫视,http://111.12.102.79:6610/PLTV/77777777/224/3221225651/index.m3u8?servicetype=1&IASHttpSessionId=OTT
广东卫视,http://111.12.102.79:6610/PLTV/77777777/224/3221225666/index.m3u8?servicetype=1&IASHttpSessionId=OTT
天津卫视,http://111.12.102.79:6610/PLTV/77777777/224/3221225675/index.m3u8?servicetype=1&IASHttpSessionId=OTT
吉林卫视,http://111.12.102.79:6610/PLTV/77777777/224/3221225678/index.m3u8?servicetype=1&IASHttpSessionId=OTT
青海卫视,http://111.12.102.79:6610/PLTV/77777777/224/3221225705/index.m3u8?servicetype=1&IASHttpSessionId=OTT
南方卫视,http://111.12.102.79:6610/PLTV/77777777/224/3221225748/index.m3u8?servicetype=1&IASHttpSessionId=OTT
内蒙古卫视,http://111.12.102.79:6610/PLTV/77777777/224/3221225751/index.m3u8?servicetype=1&IASHttpSessionId=OTT
海南卫视,http://111.12.102.79:6610/PLTV/77777777/224/3221225752/index.m3u8?servicetype=1&IASHttpSessionId=OTT
陕西卫视,http://111.12.102.79:6610/PLTV/77777777/224/3221225754/index.m3u8?servicetype=1&IASHttpSessionId=OTT
四川卫视,http://111.12.102.79:6610/PLTV/77777777/224/3221225757/index.m3u8?servicetype=1&IASHttpSessionId=OTT
甘肃卫视,http://111.12.102.79:6610/PLTV/77777777/224/3221225764/index.m3u8?servicetype=1&IASHttpSessionId=OTT
广西卫视,http://111.12.102.79:6610/PLTV/77777777/224/3221225767/index.m3u8?servicetype=1&IASHttpSessionId=OTT
贵州卫视,http://111.12.102.79:6610/PLTV/77777777/224/3221225770/index.m3u8?servicetype=1&IASHttpSessionId=OTT
河北卫视,http://111.12.102.79:6610/PLTV/77777777/224/3221225773/index.m3u8?servicetype=1&IASHttpSessionId=OTT
宁夏卫视,http://111.12.102.79:6610/PLTV/77777777/224/3221225782/index.m3u8?servicetype=1&IASHttpSessionId=OTT
山西卫视,http://111.12.102.79:6610/PLTV/77777777/224/3221225785/index.m3u8?servicetype=1&IASHttpSessionId=OTT
新疆卫视,http://111.12.102.79:6610/PLTV/77777777/224/3221225788/index.m3u8?servicetype=1&IASHttpSessionId=OTT
云南卫视,http://111.12.102.79:6610/PLTV/77777777/224/3221225794/index.m3u8?servicetype=1&IASHttpSessionId=OTT
西藏卫视,http://111.12.102.79:6610/PLTV/77777777/224/3221225800/index.m3u8?servicetype=1&IASHttpSessionId=OTT
河南卫视,http://111.12.102.79:6610/PLTV/77777777/224/3221225806/index.m3u8?servicetype=1&IASHttpSessionId=OTT
山东教育卫视,http://111.12.102.79:6610/PLTV/77777777/224/3221225708/index.m3u8?servicetype=1&IASHttpSessionId=OTT
嘉佳卡通,http://111.12.102.79:6610/PLTV/77777777/224/3221225797/index.m3u8?servicetype=1&IASHttpSessionId=OTT
优漫卡通,http://111.12.102.79:6610/PLTV/77777777/224/3221225791/index.m3u8?servicetype=1&IASHttpSessionId=OTT
精品体育,http://111.12.102.79:6610/PLTV/77777777/224/3221225724/index.m3u8?servicetype=1&IASHttpSessionId=OTT
爱情喜剧,http://111.12.102.79:6610/PLTV/77777777/224/3221225698/index.m3u8?servicetype=1&IASHttpSessionId=OTT
哈哈炫动,http://111.12.102.79:6610/PLTV/77777777/224/3221225711/index.m3u8?servicetype=1&IASHttpSessionId=OTT
CETV4,http://111.12.102.79:6610/PLTV/77777777/224/3221225723/index.m3u8?servicetype=1&IASHttpSessionId=OTT
军旅剧场,http://111.12.102.79:6610/PLTV/77777777/224/3221225727/index.m3u8?servicetype=1&IASHttpSessionId=OTT
电视剧3,http://111.12.102.79:6610/PLTV/77777777/224/3221225733/index.m3u8?servicetype=1&IASHttpSessionId=OTT
黑莓电影,http://111.12.102.79:6610/PLTV/77777777/224/3221225740/index.m3u8?servicetype=1&IASHttpSessionId=OTT
家庭剧场,http://111.12.102.79:6610/PLTV/77777777/224/3221225743/index.m3u8?servicetype=1&IASHttpSessionId=OTT
军事评论,http://111.12.102.79:6610/PLTV/77777777/224/3221225749/index.m3u8?servicetype=1&IASHttpSessionId=OTT
惊悚悬疑,http://111.12.102.79:6610/PLTV/77777777/224/3221225746/index.m3u8?servicetype=1&IASHttpSessionId=OTT
金牌综艺,http://111.12.102.79:6610/PLTV/77777777/224/3221225755/index.m3u8?servicetype=1&IASHttpSessionId=OTT
哒啵赛事,http://111.12.102.79:6610/PLTV/77777777/224/3221225758/index.m3u8?servicetype=1&IASHttpSessionId=OTT
电视剧4,http://111.12.102.79:6610/PLTV/77777777/224/3221225763/index.m3u8?servicetype=1&IASHttpSessionId=OTT
CETV1,http://111.12.102.79:6610/PLTV/77777777/224/3221225776/index.m3u8?servicetype=1&IASHttpSessionId=OTT
纯享4K,http://111.12.102.79:6610/PLTV/77777777/224/3221225726/index.m3u8?servicetype=1&IASHttpSessionId=OTT
KAKU少儿,http://111.12.102.79:6610/PLTV/77777777/224/3221225730/index.m3u8?servicetype=1&IASHttpSessionId=OTT
金鹰纪实,http://111.12.102.79:6610/PLTV/77777777/224/3221225699/index.m3u8?servicetype=1&IASHttpSessionId=OTT
金鹰卡通,http://111.12.102.79:6610/PLTV/77777777/224/3221225702/index.m3u8?servicetype=1&IASHttpSessionId=OTT
精品记录,http://111.12.102.79:6610/PLTV/77777777/224/3221225681/index.m3u8?servicetype=1&IASHttpSessionId=OTT
IPTV1,http://111.12.102.79:6610/PLTV/77777777/224/3221225684/index.m3u8?servicetype=1&IASHttpSessionId=OTT
农业致富,http://111.12.102.79:6610/PLTV/77777777/224/3221225687/index.m3u8?servicetype=1&IASHttpSessionId=OTT
中国功夫,http://111.12.102.79:6610/PLTV/77777777/224/3221225690/index.m3u8?servicetype=1&IASHttpSessionId=OTT
电视剧1,http://111.12.102.79:6610/PLTV/77777777/224/3221225698/index.m3u8?servicetype=1&IASHttpSessionId=OTT
动作电影,http://111.12.102.79:6610/PLTV/77777777/224/3221225703/index.m3u8?servicetype=1&IASHttpSessionId=OTT
古装剧场,http://111.12.102.79:6610/PLTV/77777777/224/3221225706/index.m3u8?servicetype=1&IASHttpSessionId=OTT
CGTN,http://111.12.102.79:6610/PLTV/77777777/224/3221225707/index.m3u8?servicetype=1&IASHttpSessionId=OTT
电视剧2,http://111.12.102.79:6610/PLTV/77777777/224/3221225709/index.m3u8?servicetype=1&IASHttpSessionId=OTT
黑莓动画,http://111.12.102.79:6610/PLTV/77777777/224/3221225710/index.m3u8?servicetype=1&IASHttpSessionId=OTT

咪咕体育1,http://111.12.102.79:6610/PLTV/77777777/224/3221225771/index.m3u8?servicetype=1&IASHttpSessionId=OTT
咪咕体育2,http://111.12.102.79:6610/PLTV/77777777/224/3221225774/index.m3u8?servicetype=1&IASHttpSessionId=OTT
咪咕体育3,http://111.12.102.79:6610/PLTV/77777777/224/3221225777/index.m3u8?servicetype=1&IASHttpSessionId=OTT
咪咕体育4,http://111.12.102.79:6610/PLTV/77777777/224/3221225780/index.m3u8?servicetype=1&IASHttpSessionId=OTT
咪咕体育5,http://111.12.102.79:6610/PLTV/77777777/224/3221225783/index.m3u8?servicetype=1&IASHttpSessionId=OTT
咪咕体育6,http://111.12.102.79:6610/PLTV/77777777/224/3221225786/index.m3u8?servicetype=1&IASHttpSessionId=OTT
咪咕体育7,http://111.12.102.79:6610/PLTV/77777777/224/3221225792/index.m3u8?servicetype=1&IASHttpSessionId=OTT
咪咕体育8,http://111.12.102.79:6610/PLTV/77777777/224/3221225793/index.m3u8?servicetype=1&IASHttpSessionId=OTT
咪咕体育9,http://111.12.102.79:6610/PLTV/77777777/224/3221225796/index.m3u8?servicetype=1&IASHttpSessionId=OTT
咪咕体育10,http://111.12.102.79:6610/PLTV/77777777/224/3221225802/index.m3u8?servicetype=1&IASHttpSessionId=OTT
咪咕体育11,http://111.12.102.79:6610/PLTV/77777777/224/3221225799/index.m3u8?servicetype=1&IASHttpSessionId=OTT
咪咕体育12,http://111.12.102.79:6610/PLTV/77777777/224/3221225801/index.m3u8?servicetype=1&IASHttpSessionId=OTT
咪咕体育13,http://111.12.102.79:6610/PLTV/77777777/224/3221225805/index.m3u8?servicetype=1&IASHttpSessionId=OTT
咪咕体育14,http://111.12.102.79:6610/PLTV/77777777/224/3221225808/index.m3u8?servicetype=1&IASHttpSessionId=OTT
咪咕体育15,http://111.12.102.79:6610/PLTV/77777777/224/3221225811/index.m3u8?servicetype=1&IASHttpSessionId=OTT
咪咕体育16,http://111.12.102.79:6610/PLTV/77777777/224/3221225814/index.m3u8?servicetype=1&IASHttpSessionId=OTT
咪咕体育17,http://111.12.102.79:6610/PLTV/77777777/224/3221225820/index.m3u8?servicetype=1&IASHttpSessionId=OTT
咪咕体育18,http://111.12.102.79:6610/PLTV/77777777/224/3221225817/index.m3u8?




CIBN影院,#genre#
情感影院,http://zby.xjqxz.top/zh09/live.m3u8
动作影院,http://zby.xjqxz.top/zh04/live.m3u8
院线大片,http://zby.xjqxz.top/zh06/live.m3u8
龍祥電影,http://50.7.234.10:8278/xingwei_movie/playlist.m3u8?tid=MBAB2096754620967546&ct=18392&tsum=2c800c1f0b6cc98d2404608c294dcbc2
美亚电影,http://50.7.234.10:8278/meiyamovie_twn/playlist.m3u8?tid=MFEF1001328410013284&ct=19226&tsum=9839709ca0f37641c5d1ba962c3bc739
漫威电影,http://182.40.121.196/test-txdwk.flv.huya.com/src/1448738325-1448738325-6222283726336819200-3048991600-10057-A-0-1_2000.flv
AMC电影台,http://61.221.215.25:8800/hls/43/index.m3u8
湖南电影,http://php.jdshipin.com:8880/iptv.php?id=hndy
AMC电影台,http://61.221.215.25:8800/hls/43/index.m3u8
科幻电影,http://182.40.121.196/test-txdwk.flv.huya.com/src/1423782061-1423782061-6115097388626477056-2847687578-10057-A-0-1_2000.flv
华语电影1,http://php.666230.xyz/公众号【睡眼迷离的猫】/proxy/斗鱼.php?id=122402
斗鱼电影4,http://php.666230.xyz/公众号【睡眼迷离的猫】/proxy/斗鱼.php?id=2436390
斗鱼电影1,http://php.666230.xyz/公众号【睡眼迷离的猫】/proxy/斗鱼.php?id=747764
华语电影2,http://php.666230.xyz/公众号【睡眼迷离的猫】/proxy/斗鱼.php?id=85894







电影轮播,#genre#
重温经典频道,http://ali.hlspull.yximgs.com/live/awei_cwjd.flv

北京IPTV淘电影,http://39.134.135.81/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226552/1.m3u8?GuardEncType=2&accountinfo=%7E%7EV2.0%7EXOsrWMA-UCdUl1hQSR9EKw%7EtP4-l0lmSfjwLWEfK_el1vH_mv-s1zo4AQJwdedaVwG9xkuFTDg8J26cwOrNJzn20BErrHdLhuZ9EzLUCD3PMW-OMx4MGteHV2vLeW6BqoY%2CEND

邵氏影院,http://php.666230.xyz/公众号【睡眼迷离的猫】/proxy/斗鱼.php?id=4246519
凌儿影院,http://php.666230.xyz/公众号【睡眼迷离的猫】/proxy/斗鱼.php?id=1377142
漫威影院,http://php.666230.xyz/公众号【睡眼迷离的猫】/proxy/斗鱼.php?id=6140589
童年影院,http://php.666230.xyz/公众号【睡眼迷离的猫】/proxy/斗鱼.php?id=2935323
奶虫影院,http://php.666230.xyz/公众号【睡眼迷离的猫】/proxy/斗鱼.php?id=263824
粤语影院,http://php.666230.xyz/公众号【睡眼迷离的猫】/proxy/斗鱼.php?id=6566671
圆子影院,http://php.666230.xyz/公众号【睡眼迷离的猫】/proxy/斗鱼.php?id=6566658
动作影院,http://php.666230.xyz/公众号【睡眼迷离的猫】/proxy/斗鱼.php?id=122402
喜剧影院,http://php.666230.xyz/公众号【睡眼迷离的猫】/proxy/斗鱼.php?id=323876
恐怖影院,http://php.666230.xyz/公众号【睡眼迷离的猫】/proxy/斗鱼.php?id=218859
刀刀影院,http://php.666230.xyz/公众号【睡眼迷离的猫】/proxy/斗鱼.php?id=747764
怡寶影视,http://php.666230.xyz/公众号【睡眼迷离的猫】/proxy/斗鱼.php?id=434971
贝贝影视,http://php.666230.xyz/公众号【睡眼迷离的猫】/proxy/斗鱼.php?id=431460
芊珏影视,http://php.666230.xyz/公众号【睡眼迷离的猫】/proxy/斗鱼.php?id=8814650
华强影视,http://php.666230.xyz/公众号【睡眼迷离的猫】/proxy/斗鱼.php?id=9650792
华语影视,http://php.666230.xyz/公众号【睡眼迷离的猫】/proxy/斗鱼.php?id=3928
可乐影视,http://php.666230.xyz/公众号【睡眼迷离的猫】/proxy/斗鱼.php?id=20415
花卷影视,http://php.666230.xyz/公众号【睡眼迷离的猫】/proxy/斗鱼.php?id=52787
惊悚影视,http://php.666230.xyz/公众号【睡眼迷离的猫】/proxy/斗鱼.php?id=96577
冰冰影视,http://php.666230.xyz/公众号【睡眼迷离的猫】/proxy/斗鱼.php?id=74374
小寶影视,http://php.666230.xyz/公众号【睡眼迷离的猫】/proxy/斗鱼.php?id=434971
小宇影视,http://php.666230.xyz/公众号【睡眼迷离的猫】/proxy/斗鱼.php?id=323876
贝爷壹厅,http://php.666230.xyz/公众号【睡眼迷离的猫】/proxy/斗鱼.php?id=252802
贝爷贰厅,http://php.666230.xyz/公众号【睡眼迷离的猫】/proxy/斗鱼.php?id=4332
贝爷叁厅,http://php.666230.xyz/公众号【睡眼迷离的猫】/proxy/斗鱼.php?id=36337
下饭神剧,http://php.666230.xyz/公众号【睡眼迷离的猫】/proxy/斗鱼.php?id=276200
武侠神剧,http://php.666230.xyz/公众号【睡眼迷离的猫】/proxy/斗鱼.php?id=338759
橙記港剧,http://php.666230.xyz/公众号【睡眼迷离的猫】/proxy/斗鱼.php?id=4549169
神乐影剧,http://php.666230.xyz/公众号【睡眼迷离的猫】/proxy/斗鱼.php?id=122402
经典剧场,http://php.666230.xyz/公众号【睡眼迷离的猫】/proxy/斗鱼.php?id=6863367
三国剧场,http://php.666230.xyz/公众号【睡眼迷离的猫】/proxy/斗鱼.php?id=2838296
本山专场,http://php.666230.xyz/公众号【睡眼迷离的猫】/proxy/斗鱼.php?id=9817716
恐怖鬼怪,http://php.666230.xyz/公众号【睡眼迷离的猫】/proxy/斗鱼.php?id=1165374
欢乐综艺,http://php.666230.xyz/公众号【睡眼迷离的猫】/proxy/斗鱼.php?id=131977
万合出品,http://php.666230.xyz/公众号【睡眼迷离的猫】/proxy/斗鱼.php?id=9220456
吃米滴虫,http://php.666230.xyz/公众号【睡眼迷离的猫】/proxy/斗鱼.php?id=315457
新版三国,http://php.666230.xyz/公众号【睡眼迷离的猫】/proxy/斗鱼.php?id=5908256
西游记续,http://php.666230.xyz/公众号【睡眼迷离的猫】/proxy/斗鱼.php?id=3113309
欧美影院,http://php.666230.xyz/公众号【睡眼迷离的猫】/proxy/斗鱼.php?id=508118
瑶瑶恐怖,http://php.666230.xyz/公众号【睡眼迷离的猫】/proxy/斗鱼.php?id=2935323
萌小鬼片,http://php.666230.xyz/公众号【睡眼迷离的猫】/proxy/斗鱼.php?id=3928
恐怖惊悚,http://php.666230.xyz/公众号【睡眼迷离的猫】/proxy/斗鱼.php?id=96577
豆瓣高分,http://php.666230.xyz/公众号【睡眼迷离的猫】/proxy/斗鱼.php?id=8770422
花卷陪看,http://php.666230.xyz/公众号【睡眼迷离的猫】/proxy/斗鱼.php?id=52787
霍格沃茨,http://php.666230.xyz/公众号【睡眼迷离的猫】/proxy/斗鱼.php?id=8814650
鱼宝恐怖,http://php.666230.xyz/公众号【睡眼迷离的猫】/proxy/斗鱼.php?id=1165374
鬼片恐怖,http://php.666230.xyz/公众号【睡眼迷离的猫】/proxy/斗鱼.php?id=2935323
小优鬼片,http://php.666230.xyz/公众号【睡眼迷离的猫】/proxy/斗鱼.php?id=96577
变种人片,http://php.666230.xyz/公众号【睡眼迷离的猫】/proxy/斗鱼.php?id=9651304
女神电影,http://php.666230.xyz/公众号【睡眼迷离的猫】/proxy/斗鱼.php?id=747764
欧美大片,http://php.666230.xyz/公众号【睡眼迷离的猫】/proxy/斗鱼.php?id=2793084
古装喜剧,http://php.666230.xyz/公众号【睡眼迷离的猫】/proxy/斗鱼.php?id=431460
华语经典,http://php.666230.xyz/公众号【睡眼迷离的猫】/proxy/斗鱼.php?id=434971

国语译制电影,http://php.666230.xyz/公众号【睡眼迷离的猫】/proxy/斗鱼.php?id=2436390
经典美剧解说,http://php.666230.xyz/公众号【睡眼迷离的猫】/proxy/斗鱼.php?id=9123570
科幻Fans轮播,http://php.666230.xyz/公众号【睡眼迷离的猫】/proxy/斗鱼.php?id=3508304
科幻解说轮播,http://php.666230.xyz/公众号【睡眼迷离的猫】/proxy/斗鱼.php?id=9338839
粤语剧集轮播,http://php.666230.xyz/公众号【睡眼迷离的猫】/proxy/斗鱼.php?id=10338873
粤语综艺轮播,http://php.666230.xyz/公众号【睡眼迷离的猫】/proxy/斗鱼.php?id=7919720
粤语版电影一,http://php.666230.xyz/公众号【睡眼迷离的猫】/proxy/斗鱼.php?id=5033502
粤语版电影二,http://php.666230.xyz/公众号【睡眼迷离的猫】/proxy/斗鱼.php?id=6566671
粤语版电影三,http://php.666230.xyz/公众号【睡眼迷离的猫】/proxy/斗鱼.php?id=1226741
星光综合频视,http://ali.hlspull.yximgs.com/live/zxcvbnm9852.flv
经典港剧频视,http://php.666230.xyz/公众号【睡眼迷离的猫】/proxy/斗鱼.php?id=9548850
经典武侠频视,http://php.666230.xyz/公众号【睡眼迷离的猫】/proxy/斗鱼.php?id=338759
邵氏影院频视,http://php.666230.xyz/公众号【睡眼迷离的猫】/proxy/斗鱼.php?id=4246519





电视剧,#genre#
读心神探,https://lunbo.freetv.top/yy/1382736875
封神榜,https://lunbo.freetv.top/yy/1353426319
回家的诱惑,https://lunbo.freetv.top/yy/1354658048
康熙微服私访记,https://lunbo.freetv.top/yy/1352811698
狂飙,https://lunbo.freetv.top/yy/1355142167
鹿鼎记,https://lunbo.freetv.top/yy/28265277
三国演义,https://lunbo.freetv.top/yy/1354930932
神雕侠侣,https://lunbo.freetv.top/yy/1351762426
神医喜来乐,https://lunbo.freetv.top/yy/1382714119
知否知否应是绿肥红瘦,https://lunbo.freetv.top/yy/21881901
小欢喜,https://lunbo.freetv.top/yy/1382737888
仙剑奇侠传,https://lunbo.freetv.top/yy/1382749903
笑傲江湖,https://lunbo.freetv.top/yy/1354930909
新白娘子传奇,https://lunbo.freetv.top/yy/1354930969
寻秦记,https://lunbo.freetv.top/yy/1382851591
宰相刘罗锅,https://lunbo.freetv.top/yy/1382745191
琅琊榜电视剧,http://zby.xjqxz.top/lyb/live.m3u8
三生三世轮播,http://zby.xjqxz.top/sssszss/live.m3u8







YY影视轮播,#genre#
周星驰,http://php.666230.xyz/公众号【睡眼迷离的猫】/proxy/虎牙.php?id=11342412
李连杰,http://php.666230.xyz/公众号【睡眼迷离的猫】/proxy/虎牙.php?id=11342390
甄子丹,http://php.666230.xyz/公众号【睡眼迷离的猫】/proxy/虎牙.php?id=11352935
刘德华,http://php.666230.xyz/公众号【睡眼迷离的猫】/proxy/虎牙.php?id=11342424
邱淑贞,http://php.666230.xyz/公众号【睡眼迷离的猫】/proxy/虎牙.php?id=11352949

金玉满堂：精彩港剧,http://lunbo.freetv.top/yy/1382736881
当旺爸爸-港剧,http://lunbo.freetv.top/yy/1354936208
宫心计-港剧-古装,http://lunbo.freetv.top/yy/1354933540
古装武打港剧,http://lunbo.freetv.top/yy/1354936116
破案 悬疑 港剧,http://lunbo.freetv.top/yy/31219
心理追凶-烧脑港剧,http://lunbo.freetv.top/yy/1354936207
缺宅男女-精彩港剧,http://lunbo.freetv.top/yy/1382745088
名媛望族-精彩港剧,http://lunbo.freetv.top/yy/1354932431
经典港剧-潮拜武当,http://lunbo.freetv.top/yy/1354930967
流金岁月-经典港剧,http://lunbo.freetv.top/yy/1382736891
破案剧,http://lunbo.freetv.top/yy/434953
港片 喜剧 动作,http://lunbo.freetv.top/yy/35364
鹿鼎记-周星驰版,http://lunbo.freetv.top/yy/1354658049
港片-神探,http://lunbo.freetv.top/yy/1382736872
港片剧场,http://lunbo.freetv.top/yy/1355495186
绝版鬼片港片,http://lunbo.freetv.top/yy/1382743247
赌神 港片 喜剧,http://lunbo.freetv.top/yy/29986
港片鬼片老电影,http://lunbo.freetv.top/yy/526966
鬼片 港片电影,http://lunbo.freetv.top/yy/17709
经典港片电影,http://lunbo.freetv.top/yy/30156
动作 港片电影,http://lunbo.freetv.top/yy/1461037999
僵尸 港片电影,http://lunbo.freetv.top/yy/1382780025
港片教你追女仔,http://lunbo.freetv.top/yy/1382736917
战争大片,http://lunbo.freetv.top/yy/1382736819
珍珠港-电影,http://lunbo.freetv.top/yy/1354936234
卡梅隆科幻经典大片,http://lunbo.freetv.top/yy/1354930887
国外动作大片,http://lunbo.freetv.top/yy/1382736833
惊险刺激！国内最新,http://lunbo.freetv.top/yy/1382745189
雯子：港剧TVB,http://lunbo.freetv.top/yy/17909
【盗暮笔记】24h,http://lunbo.freetv.top/yy/510227
经典港片动作搞笑,http://lunbo.freetv.top/yy/177493
火蓝刀锋,http://lunbo.freetv.top/yy/1382737892
铁齿铜牙纪晓岚,http://lunbo.freetv.top/yy/627039
古惑仔,http://lunbo.freetv.top/yy/18317
地下交通站,http://lunbo.freetv.top/yy/1382736795
武林外传,http://lunbo.freetv.top/yy/411376
少年包青天,http://lunbo.freetv.top/yy/851780
【周星驰】搞笑电影,http://lunbo.freetv.top/yy/51359
新白娘子4K高清,http://lunbo.freetv.top/yy/1508902755
西游记张卫健版,http://lunbo.freetv.top/yy/1354936155
倚天屠龙记,http://lunbo.freetv.top/yy/18139
神雕侠侣,http://lunbo.freetv.top/yy/12531
封神榜,http://lunbo.freetv.top/yy/1353426319
狂飙,http://lunbo.freetv.top/yy/35803
举起手来-惊险抗日,http://lunbo.freetv.top/yy/1382736877
【战狼3吴京】独播,http://lunbo.freetv.top/yy/17724
天龙八部,http://lunbo.freetv.top/yy/184508

【王晶】港风导演代表,http://php.666230.xyz/公众号【睡眼迷离的猫】/proxy/虎牙.php?id=11602058
成龙经典武打动作片,http://php.666230.xyz/公众号【睡眼迷离的猫】/proxy/虎牙.php?id=11342386
林正英搞笑僵尸系列,http://php.666230.xyz/公众号【睡眼迷离的猫】/proxy/虎牙.php?id=11342421
经典影视怀旧电影,http://php.666230.xyz/公众号【睡眼迷离的猫】/proxy/虎牙.php?id=30438923
